annotation_id,filename,geometry,annotation_class,us_jpeg_url,eu_jpeg_url,asia_jpeg_url
C11_B095_S11_5,C11_B095_S11.tif,"POLYGON ((53331.53186579447 143685.5318657945, 53331.53186579447 144922.4681342055, 54568.46813420553 144922.4681342055, 54568.46813420553 143685.5318657945, 53331.53186579447 143685.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B095_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B095_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B095_S11_5.jpeg
C11_B035_S11_0,C11_B035_S11.tif,"POLYGON ((40769.53186579447 171413.5318657945, 40769.53186579447 172650.4681342055, 42006.46813420553 172650.4681342055, 42006.46813420553 171413.5318657945, 40769.53186579447 171413.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B035_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B035_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B035_S11_0.jpeg
C11_B035_S11_1,C11_B035_S11.tif,"POLYGON ((40625.53186579447 168373.5318657945, 40625.53186579447 169610.4681342055, 41862.46813420553 169610.4681342055, 41862.46813420553 168373.5318657945, 40625.53186579447 168373.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B035_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B035_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B035_S11_1.jpeg
C11_B035_S11_2,C11_B035_S11.tif,"POLYGON ((40561.53186579447 166213.5318657945, 40561.53186579447 167450.4681342055, 41798.46813420553 167450.4681342055, 41798.46813420553 166213.5318657945, 40561.53186579447 166213.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B035_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B035_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B035_S11_2.jpeg
C11_B035_S11_3,C11_B035_S11.tif,"POLYGON ((42801.53186579447 167141.5318657945, 42801.53186579447 168378.4681342055, 44038.46813420553 168378.4681342055, 44038.46813420553 167141.5318657945, 42801.53186579447 167141.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B035_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B035_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B035_S11_3.jpeg
C11_B035_S11_4,C11_B035_S11.tif,"POLYGON ((42649.53186579447 169173.5318657945, 42649.53186579447 170410.4681342055, 43886.46813420553 170410.4681342055, 43886.46813420553 169173.5318657945, 42649.53186579447 169173.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B035_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B035_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B035_S11_4.jpeg
C11_B035_S11_5,C11_B035_S11.tif,"POLYGON ((42369.53186579447 170917.5318657945, 42369.53186579447 172154.4681342055, 43606.46813420553 172154.4681342055, 43606.46813420553 170917.5318657945, 42369.53186579447 170917.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B035_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B035_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B035_S11_5.jpeg
C11_B078_S11_0,C11_B078_S11.tif,"POLYGON ((201194.5318657945 230103.5318657945, 201194.5318657945 231340.4681342055, 202431.4681342055 231340.4681342055, 202431.4681342055 230103.5318657945, 201194.5318657945 230103.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_0.jpeg
C11_B078_S11_1,C11_B078_S11.tif,"POLYGON ((201186.0318657945 231313.5318657945, 201186.0318657945 232550.4681342055, 202422.9681342055 232550.4681342055, 202422.9681342055 231313.5318657945, 201186.0318657945 231313.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_1.jpeg
C11_B078_S11_2,C11_B078_S11.tif,"POLYGON ((204258.5318657945 232165.5318657945, 204258.5318657945 233402.4681342055, 205495.4681342055 233402.4681342055, 205495.4681342055 232165.5318657945, 204258.5318657945 232165.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_2.jpeg
C11_B078_S11_3,C11_B078_S11.tif,"POLYGON ((205754.5318657945 232757.5318657945, 205754.5318657945 233994.4681342055, 206991.4681342055 233994.4681342055, 206991.4681342055 232757.5318657945, 205754.5318657945 232757.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_3.jpeg
C11_B078_S11_4,C11_B078_S11.tif,"POLYGON ((178928.5318657945 126323.5318657945, 178928.5318657945 127560.4681342055, 180165.4681342055 127560.4681342055, 180165.4681342055 126323.5318657945, 178928.5318657945 126323.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_4.jpeg
C11_B078_S11_5,C11_B078_S11.tif,"POLYGON ((177682.5318657945 126329.5318657945, 177682.5318657945 127566.4681342055, 178919.4681342055 127566.4681342055, 178919.4681342055 126329.5318657945, 177682.5318657945 126329.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_5.jpeg
C11_B078_S11_6,C11_B078_S11.tif,"POLYGON ((174668.5318657945 125999.5318657945, 174668.5318657945 127236.4681342055, 175905.4681342055 127236.4681342055, 175905.4681342055 125999.5318657945, 174668.5318657945 125999.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_6.jpeg
C11_B078_S11_7,C11_B078_S11.tif,"POLYGON ((180120.5318657945 127515.5318657945, 180120.5318657945 128752.4681342055, 181357.4681342055 128752.4681342055, 181357.4681342055 127515.5318657945, 180120.5318657945 127515.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_7.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_7.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_7.jpeg
C11_B078_S11_8,C11_B078_S11.tif,"POLYGON ((183070.5318657945 127893.5318657945, 183070.5318657945 129130.4681342055, 184307.4681342055 129130.4681342055, 184307.4681342055 127893.5318657945, 183070.5318657945 127893.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_8.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_8.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_8.jpeg
C11_B078_S11_9,C11_B078_S11.tif,"POLYGON ((184313.0318657945 128368.5318657945, 184313.0318657945 129605.4681342055, 185549.9681342055 129605.4681342055, 185549.9681342055 128368.5318657945, 184313.0318657945 128368.5318657945))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B078_S11_9.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B078_S11_9.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B078_S11_9.jpeg
C11_B059_S11_0,C11_B059_S11.tif,"POLYGON ((57642.53186579447 201335.5318657945, 57642.53186579447 202572.4681342055, 58879.46813420553 202572.4681342055, 58879.46813420553 201335.5318657945, 57642.53186579447 201335.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B059_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B059_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B059_S11_0.jpeg
C11_B059_S11_1,C11_B059_S11.tif,"POLYGON ((54932.53186579447 214885.5318657945, 54932.53186579447 216122.4681342055, 56169.46813420553 216122.4681342055, 56169.46813420553 214885.5318657945, 54932.53186579447 214885.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B059_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B059_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B059_S11_1.jpeg
C11_B059_S11_2,C11_B059_S11.tif,"POLYGON ((56174.53186579447 215317.5318657945, 56174.53186579447 216554.4681342055, 57411.46813420553 216554.4681342055, 57411.46813420553 215317.5318657945, 56174.53186579447 215317.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B059_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B059_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B059_S11_2.jpeg
C11_B020_S11_0,C11_B020_S11.tif,"POLYGON ((228808.5318657945 172829.5318657945, 228808.5318657945 174066.4681342055, 230045.4681342055 174066.4681342055, 230045.4681342055 172829.5318657945, 228808.5318657945 172829.5318657945))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B020_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B020_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B020_S11_0.jpeg
C11_B020_S11_1,C11_B020_S11.tif,"POLYGON ((231834.5318657945 175735.5318657945, 231834.5318657945 176972.4681342055, 233071.4681342055 176972.4681342055, 233071.4681342055 175735.5318657945, 231834.5318657945 175735.5318657945))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B020_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B020_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B020_S11_1.jpeg
C11_B020_S11_2,C11_B020_S11.tif,"POLYGON ((229734.5318657945 175295.5318657945, 229734.5318657945 176532.4681342055, 230971.4681342055 176532.4681342055, 230971.4681342055 175295.5318657945, 229734.5318657945 175295.5318657945))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B020_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B020_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B020_S11_2.jpeg
C11_B020_S11_3,C11_B020_S11.tif,"POLYGON ((194908.5318657945 173653.5318657945, 194908.5318657945 174890.4681342055, 196145.4681342055 174890.4681342055, 196145.4681342055 173653.5318657945, 194908.5318657945 173653.5318657945))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B020_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B020_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B020_S11_3.jpeg
C11_B020_S11_4,C11_B020_S11.tif,"POLYGON ((193522.5318657945 173735.5318657945, 193522.5318657945 174972.4681342055, 194759.4681342055 174972.4681342055, 194759.4681342055 173735.5318657945, 193522.5318657945 173735.5318657945))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B020_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B020_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B020_S11_4.jpeg
C11_B020_S11_5,C11_B020_S11.tif,"POLYGON ((192286.5318657945 174389.5318657945, 192286.5318657945 175626.4681342055, 193523.4681342055 175626.4681342055, 193523.4681342055 174389.5318657945, 192286.5318657945 174389.5318657945))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B020_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B020_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B020_S11_5.jpeg
C11_B107_S11_0,C11_B107_S11.tif,"POLYGON ((39962.53186579447 119711.5318657945, 39962.53186579447 120948.4681342055, 41199.46813420553 120948.4681342055, 41199.46813420553 119711.5318657945, 39962.53186579447 119711.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_0.jpeg
C11_B107_S11_1,C11_B107_S11.tif,"POLYGON ((45092.53186579447 123723.5318657945, 45092.53186579447 124960.4681342055, 46329.46813420553 124960.4681342055, 46329.46813420553 123723.5318657945, 45092.53186579447 123723.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_1.jpeg
C11_B107_S11_2,C11_B107_S11.tif,"POLYGON ((50680.53186579447 125939.5318657945, 50680.53186579447 127176.4681342055, 51917.46813420553 127176.4681342055, 51917.46813420553 125939.5318657945, 50680.53186579447 125939.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_2.jpeg
C11_B107_S11_3,C11_B107_S11.tif,"POLYGON ((52428.53186579447 122171.5318657945, 52428.53186579447 123408.4681342055, 53665.46813420553 123408.4681342055, 53665.46813420553 122171.5318657945, 52428.53186579447 122171.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_3.jpeg
C11_B107_S11_4,C11_B107_S11.tif,"POLYGON ((48594.53186579447 122007.5318657945, 48594.53186579447 123244.4681342055, 49831.46813420553 123244.4681342055, 49831.46813420553 122007.5318657945, 48594.53186579447 122007.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_4.jpeg
C11_B107_S11_5,C11_B107_S11.tif,"POLYGON ((38079.53186579447 128377.5318657945, 38079.53186579447 129614.4681342055, 39316.46813420553 129614.4681342055, 39316.46813420553 128377.5318657945, 38079.53186579447 128377.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_5.jpeg
C11_B107_S11_6,C11_B107_S11.tif,"POLYGON ((46323.53186579447 126633.5318657945, 46323.53186579447 127870.4681342055, 47560.46813420553 127870.4681342055, 47560.46813420553 126633.5318657945, 46323.53186579447 126633.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_6.jpeg
C11_B107_S11_7,C11_B107_S11.tif,"POLYGON ((47771.53186579447 128465.5318657945, 47771.53186579447 129702.4681342055, 49008.46813420553 129702.4681342055, 49008.46813420553 128465.5318657945, 47771.53186579447 128465.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_7.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_7.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_7.jpeg
C11_B107_S11_8,C11_B107_S11.tif,"POLYGON ((49231.53186579447 128765.5318657945, 49231.53186579447 130002.4681342055, 50468.46813420553 130002.4681342055, 50468.46813420553 128765.5318657945, 49231.53186579447 128765.5318657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B107_S11_8.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B107_S11_8.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B107_S11_8.jpeg
C11_B066_S11_0,C11_B066_S11.tif,"POLYGON ((201067.5318657945 113373.5318657945, 201067.5318657945 114610.4681342055, 202304.4681342055 114610.4681342055, 202304.4681342055 113373.5318657945, 201067.5318657945 113373.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B066_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B066_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B066_S11_0.jpeg
C11_B066_S11_1,C11_B066_S11.tif,"POLYGON ((206823.5318657945 111665.5318657945, 206823.5318657945 112902.4681342055, 208060.4681342055 112902.4681342055, 208060.4681342055 111665.5318657945, 206823.5318657945 111665.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B066_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B066_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B066_S11_1.jpeg
